step,exp,game_name,algorithm_name,log_exp
0,2.373611111111111,leduc_poker,AutoCFRS,0.8644124711054898
20,0.3026133340775854,leduc_poker,AutoCFRS,-1.1952994135703443
40,0.15841754899728794,leduc_poker,AutoCFRS,-1.8425210166141808
60,0.12224742957875465,leduc_poker,AutoCFRS,-2.1017081767888612
80,0.07851771746247732,leduc_poker,AutoCFRS,-2.5444309795012767
100,0.10017887939087025,leduc_poker,AutoCFRS,-2.300797897071805
120,0.07767849480874528,leduc_poker,AutoCFRS,-2.555176832005219
140,0.051001333085302414,leduc_poker,AutoCFRS,-2.9759035076719287
160,0.06506805843049249,leduc_poker,AutoCFRS,-2.7323215040871167
180,0.04546085341503418,leduc_poker,AutoCFRS,-3.0909036878559415
200,0.07102113664953258,leduc_poker,AutoCFRS,-2.6447777469552713
220,0.06448413360639291,leduc_poker,AutoCFRS,-2.74133607603962
240,0.0599424304383063,leduc_poker,AutoCFRS,-2.814370670062704
260,0.04217263680443559,leduc_poker,AutoCFRS,-3.165983685209867
280,0.04580092821516217,leduc_poker,AutoCFRS,-3.0834509213607673
300,0.058327676918443566,leduc_poker,AutoCFRS,-2.841678565540743
320,0.05371251100657892,leduc_poker,AutoCFRS,-2.924109324964518
340,0.052485286828405586,leduc_poker,AutoCFRS,-2.9472223995496902
360,0.048869047512661024,leduc_poker,AutoCFRS,-3.018611058115895
380,0.047687724529898,leduc_poker,AutoCFRS,-3.0430812615889544
400,0.04952337656863231,leduc_poker,AutoCFRS,-3.0053104669725115
420,0.046903678870836185,leduc_poker,AutoCFRS,-3.0596591658634416
440,0.03761661843528924,leduc_poker,AutoCFRS,-3.280309346568581
460,0.02534282382617109,leduc_poker,AutoCFRS,-3.6752596728009546
480,0.03677125832866324,leduc_poker,AutoCFRS,-3.3030387626427746
500,0.03126930640492997,leduc_poker,AutoCFRS,-3.465118288604885
520,0.03464299610272112,leduc_poker,AutoCFRS,-3.362659706455389
540,0.03505246939420856,leduc_poker,AutoCFRS,-3.3509092145108403
560,0.02579744292342326,leduc_poker,AutoCFRS,-3.6574799034616565
580,0.02753423409428206,leduc_poker,AutoCFRS,-3.592325172369753
600,0.027136762163487982,leduc_poker,AutoCFRS,-3.606865932964006
620,0.03080779039101031,leduc_poker,AutoCFRS,-3.4799876862121533
640,0.024979259956725723,leduc_poker,AutoCFRS,-3.689709400154863
660,0.03320420149779513,leduc_poker,AutoCFRS,-3.4050788599282065
680,0.028108652118768382,leduc_poker,AutoCFRS,-3.57167784545282
700,0.023578291094673902,leduc_poker,AutoCFRS,-3.747428859159322
720,0.025893384729369612,leduc_poker,AutoCFRS,-3.6537677587552846
740,0.03194652617213206,leduc_poker,AutoCFRS,-3.443691831076624
760,0.026135559909623546,leduc_poker,AutoCFRS,-3.6444584432999014
780,0.023741703767936176,leduc_poker,AutoCFRS,-3.7405221245604614
800,0.030796864533120222,leduc_poker,AutoCFRS,-3.480342395057389
820,0.03347423553105239,leduc_poker,AutoCFRS,-3.3969792246768002
840,0.02772160834323112,leduc_poker,AutoCFRS,-3.5855430853035064
860,0.026442016041904798,leduc_poker,AutoCFRS,-3.6328010172116842
880,0.026957504852049355,leduc_poker,AutoCFRS,-3.6134935472192153
900,0.036257702303035655,leduc_poker,AutoCFRS,-3.3171034429264417
920,0.03350816921129435,leduc_poker,AutoCFRS,-3.395966012825852
940,0.029833367708511235,leduc_poker,AutoCFRS,-3.512127790129501
960,0.028961620808644284,leduc_poker,AutoCFRS,-3.5417837458814048
980,0.021580833038946652,leduc_poker,AutoCFRS,-3.8359497175363733
1000,0.021192883465666945,leduc_poker,AutoCFRS,-3.854089839240935
1020,0.021745440889336262,leduc_poker,AutoCFRS,-3.8283511577029787
1040,0.023540376632126547,leduc_poker,AutoCFRS,-3.749038177612471
1060,0.023024080735018604,leduc_poker,AutoCFRS,-3.771214622284091
1080,0.023298634657853284,leduc_poker,AutoCFRS,-3.7593605185028296
1100,0.02343523447681517,leduc_poker,AutoCFRS,-3.753514642246164
1120,0.024709079991696248,leduc_poker,AutoCFRS,-3.700584491900726
