step,exp,game_name,algorithm_name,log_exp
0,2.373611111111111,leduc_poker,CFR,0.8644124711054898
20,1.4525390186744918,leduc_poker,CFR,0.37331307249809076
40,0.9848705058183066,leduc_poker,CFR,-0.015245112626791155
60,0.7625525248855248,leduc_poker,CFR,-0.2710838877772694
80,0.628455475456283,leduc_poker,CFR,-0.46449009601294494
100,0.5401539557444174,leduc_poker,CFR,-0.6159010768276173
120,0.47464783156456414,leduc_poker,CFR,-0.7451821571582569
140,0.4355840979597966,leduc_poker,CFR,-0.8310673946507672
160,0.37069939361037674,leduc_poker,CFR,-0.9923638046229127
180,0.3251178563061112,leduc_poker,CFR,-1.1235675276004682
200,0.28383845117491113,leduc_poker,CFR,-1.259350036559466
220,0.26065525433433434,leduc_poker,CFR,-1.344556609389449
240,0.24763019890802848,leduc_poker,CFR,-1.3958187790983902
260,0.22198110694956302,leduc_poker,CFR,-1.5051630045621913
280,0.21035106294944217,leduc_poker,CFR,-1.5589774157164344
300,0.19771725144232527,leduc_poker,CFR,-1.620917291902771
320,0.1861162696887343,leduc_poker,CFR,-1.6813836947128062
340,0.18317408866315943,leduc_poker,CFR,-1.6973182741734925
360,0.1738184678585802,leduc_poker,CFR,-1.749743812540608
380,0.16239437420894542,leduc_poker,CFR,-1.8177274934251257
400,0.15554339146156046,leduc_poker,CFR,-1.8608305415197208
420,0.1463513427501193,leduc_poker,CFR,-1.9217450909623868
440,0.14260205272586016,leduc_poker,CFR,-1.9476973761135417
460,0.134715000597698,leduc_poker,CFR,-2.004593838754355
480,0.12840539785605498,leduc_poker,CFR,-2.052562849232531
500,0.12451794946351644,leduc_poker,CFR,-2.083305401071494
520,0.12125158138923917,leduc_poker,CFR,-2.109887706864118
540,0.11791098961849739,leduc_poker,CFR,-2.137825264429901
560,0.11412750367938349,leduc_poker,CFR,-2.170439002262659
580,0.10751151247201958,leduc_poker,CFR,-2.2301573443854674
600,0.10362632087623919,leduc_poker,CFR,-2.266963918913208
620,0.10438537817384962,leduc_poker,CFR,-2.2596656691483674
640,0.1009648853902621,leduc_poker,CFR,-2.2929824919952417
660,0.0947700785362435,leduc_poker,CFR,-2.356301546796742
680,0.0898105423142152,leduc_poker,CFR,-2.4100529128561448
700,0.09226439722432189,leduc_poker,CFR,-2.3830969407664373
720,0.08786880607427552,leduc_poker,CFR,-2.4319104169767836
740,0.08313120863066642,leduc_poker,CFR,-2.487335092501569
760,0.08310355335436108,leduc_poker,CFR,-2.4876678180546388
780,0.0805871955064913,leduc_poker,CFR,-2.518415506773616
800,0.07745360608678578,leduc_poker,CFR,-2.558076153012244
820,0.07382934873212867,leduc_poker,CFR,-2.6059989471320275
840,0.07381097998174962,leduc_poker,CFR,-2.6062477782018827
860,0.07307981653544848,leduc_poker,CFR,-2.6162030579373257
880,0.06947809839115168,leduc_poker,CFR,-2.666743707138184
900,0.06781984921115829,leduc_poker,CFR,-2.6909003656554695
920,0.06594336718690849,leduc_poker,CFR,-2.7189589782366452
940,0.0650303753647821,leduc_poker,CFR,-2.7329008049390167
960,0.065941149376329,leduc_poker,CFR,-2.718992610851565
980,0.06428803723019422,leduc_poker,CFR,-2.744381711234017
1000,0.05901080770565138,leduc_poker,CFR,-2.8300346704003725
1020,0.05756618256487597,leduc_poker,CFR,-2.854819991944508
1040,0.05768428601251606,leduc_poker,CFR,-2.852770482030337
1060,0.05750897900039002,leduc_poker,CFR,-2.8558141868414717
1080,0.05826696853179418,leduc_poker,CFR,-2.8427199236906153
1100,0.05569252561913371,leduc_poker,CFR,-2.88790933101487
1120,0.05622541930938135,leduc_poker,CFR,-2.8783863234610294
1140,0.055003493794427843,leduc_poker,CFR,-2.9003585722321485
1160,0.05398623198740235,leduc_poker,CFR,-2.9190262281227572
1180,0.05266638945443569,leduc_poker,CFR,-2.943777798160505
1200,0.051211030825401474,leduc_poker,CFR,-2.9718003243331674
1220,0.05142119159327713,leduc_poker,CFR,-2.967704903681334
1240,0.051613306376705845,leduc_poker,CFR,-2.963975764221241
1260,0.05050396526118814,leduc_poker,CFR,-2.985703425759831
1280,0.05091131634306832,leduc_poker,CFR,-2.9776700551250372
1300,0.048976464859006946,leduc_poker,CFR,-3.016415405256685
1320,0.0485825418040407,leduc_poker,CFR,-3.0244910347504974
1340,0.046651670496944825,leduc_poker,CFR,-3.0650465431778304
1360,0.0468044975221628,leduc_poker,CFR,-3.0617759797750175
1380,0.04624149316516889,leduc_poker,CFR,-3.0738777635051036
1400,0.04637112709845839,leduc_poker,CFR,-3.071078274243624
1420,0.045029089699539254,leduc_poker,CFR,-3.1004465602951705
1440,0.042253295304746794,leduc_poker,CFR,-3.164072932841813
1460,0.042684206244264444,leduc_poker,CFR,-3.1539263043524985
1480,0.042164347963861204,leduc_poker,CFR,-3.1661802499939613
1500,0.041761989057815974,leduc_poker,CFR,-3.1757687058472324
1520,0.041755009763601095,leduc_poker,CFR,-3.1759358405462663
1540,0.039516530824742796,leduc_poker,CFR,-3.23103619273033
1560,0.03997494327406481,leduc_poker,CFR,-3.219502439298403
1580,0.040374453637175844,leduc_poker,CFR,-3.2095580297370483
1600,0.03923189125932926,leduc_poker,CFR,-3.2382653104062946
1620,0.039544120869471705,leduc_poker,CFR,-3.2303382464003247
1640,0.03774636172648857,leduc_poker,CFR,-3.2768661860380344
1660,0.03621324363711359,leduc_poker,CFR,-3.3183303807267577
1680,0.036244284630174387,leduc_poker,CFR,-3.317473575486445
1700,0.03704707546510955,leduc_poker,CFR,-3.2955658651704147
1720,0.037630607257384124,leduc_poker,CFR,-3.2799375369203907
1740,0.0358647378371274,leduc_poker,CFR,-3.3280006991438973
1760,0.036517584594417646,leduc_poker,CFR,-3.309961364697386
1780,0.03697037054765141,leduc_poker,CFR,-3.2976384831557377
1800,0.03571558281904441,leduc_poker,CFR,-3.3321681919014767
1820,0.0345664639285021,leduc_poker,CFR,-3.364871317566909
1840,0.034791784751018476,leduc_poker,CFR,-3.3583739904437375
1860,0.03318124030685182,leduc_poker,CFR,-3.405770613759611
1880,0.03459110137870816,leduc_poker,CFR,-3.3641588155828126
1900,0.03391958598085415,leduc_poker,CFR,-3.383762673886046
1920,0.03336700120636013,leduc_poker,CFR,-3.400187855214694
1940,0.03191682314867085,leduc_poker,CFR,-3.444622036771092
