step,exp,game_name,algorithm_name,log_exp
4560,0.0027319316584652445,goofspiel_4,AutoCFRS,-5.902746352789538
4580,0.0027478935770980143,goofspiel_4,AutoCFRS,-5.896920632774429
4600,0.0006526961752789443,goofspiel_4,AutoCFRS,-7.334398812185615
4620,0.002112051902695122,goofspiel_4,AutoCFRS,-6.16009533830035
4640,0.002764500637934878,goofspiel_4,AutoCFRS,-5.890895261426726
4660,0.0010995855013845527,goofspiel_4,AutoCFRS,-6.812821987114282
4680,0.002016367756786064,goofspiel_4,AutoCFRS,-6.206457526368639
4700,0.003632895956852691,goofspiel_4,AutoCFRS,-5.617725164509147
4720,0.0015708788549346935,goofspiel_4,AutoCFRS,-6.456120036027238
4740,0.0015145018865115117,goofspiel_4,AutoCFRS,-6.492668681864538
4760,0.0033354866435588606,goofspiel_4,AutoCFRS,-5.703136690152249
4780,0.001447202137060817,goofspiel_4,AutoCFRS,-6.5381231471977
4800,0.0012451808199486784,goofspiel_4,AutoCFRS,-6.688474522704755
4820,0.0030351975076864644,goofspiel_4,AutoCFRS,-5.797478779920372
4840,0.002228387472658087,goofspiel_4,AutoCFRS,-6.106477061509018
4860,0.0004754152715750531,goofspiel_4,AutoCFRS,-7.651321879921292
4880,0.00273998138921231,goofspiel_4,AutoCFRS,-5.899804150863507
4900,0.001816450666409371,goofspiel_4,AutoCFRS,-6.310870865268367
4920,0.000854102475733331,goofspiel_4,AutoCFRS,-7.065459376370629
4940,0.0024840096556982554,goofspiel_4,AutoCFRS,-5.9978812277613525
4960,0.00238012206508063,goofspiel_4,AutoCFRS,-6.040603504764927
4980,0.0006217002699426501,goofspiel_4,AutoCFRS,-7.383052462488256
5000,0.001698016327679101,goofspiel_4,AutoCFRS,-6.378294575309354
5020,0.0030763269261284776,goofspiel_4,AutoCFRS,-5.784018950109746
5040,0.0006133678291682284,goofspiel_4,AutoCFRS,-7.396545754401874
5060,0.0014066625051918624,goofspiel_4,AutoCFRS,-6.566535398001113
5080,0.003072780175740353,goofspiel_4,AutoCFRS,-5.785172532482825
5100,0.0010757651094968242,goofspiel_4,AutoCFRS,-6.834723140797538
5120,0.0011653472651663584,goofspiel_4,AutoCFRS,-6.754736154694132
5140,0.003115070765215672,goofspiel_4,AutoCFRS,-5.771503409435537
5160,0.0012511692846344398,goofspiel_4,AutoCFRS,-6.683676737200224
5180,0.0007640960583032909,goofspiel_4,AutoCFRS,-7.176817045937733
5200,0.002684793904276306,goofspiel_4,AutoCFRS,-5.920151312151241
5220,0.0019285671619245302,goofspiel_4,AutoCFRS,-6.250977954930943
5240,0.0002327999148464414,goofspiel_4,AutoCFRS,-8.36533120788695
5260,0.0024477840202484554,goofspiel_4,AutoCFRS,-6.01257214524698
5280,0.0022508799622911893,goofspiel_4,AutoCFRS,-6.09643404487163
5300,0.00044663855805833084,goofspiel_4,AutoCFRS,-7.71376088538774
5320,0.001956852115747514,goofspiel_4,AutoCFRS,-6.23641816023623
5340,0.002888499275572636,goofspiel_4,AutoCFRS,-5.847018193540065
5360,0.001415749198675447,goofspiel_4,AutoCFRS,-6.560096418977621
5380,0.0012955013533772813,goofspiel_4,AutoCFRS,-6.648857513287023
