step,exp,game_name,algorithm_name,log_exp
0,0.45833333333333326,kuhn_poker,CFRPlus,-0.7801585575495752
20,0.010108977366395516,kuhn_poker,CFRPlus,-4.594331401768553
40,0.0038451479471880157,kuhn_poker,CFRPlus,-5.560943198952554
60,0.002392856793020537,kuhn_poker,CFRPlus,-6.035267315966758
80,0.001116136460319328,kuhn_poker,CFRPlus,-6.797882146226352
100,0.0011944041011116013,kuhn_poker,CFRPlus,-6.730107878128643
120,0.001006374707345381,kuhn_poker,CFRPlus,-6.901400804144935
140,0.0008681769216838664,kuhn_poker,CFRPlus,-7.0491150372490585
160,0.0007908708378523699,kuhn_poker,CFRPlus,-7.142375893223424
180,0.0005903222181499745,kuhn_poker,CFRPlus,-7.434842037682982
200,0.00029496048351485005,kuhn_poker,CFRPlus,-8.128669164784066
220,0.00045990733849465837,kuhn_poker,CFRPlus,-7.684485526827594
240,0.00046801961546552584,kuhn_poker,CFRPlus,-7.667000349537092
260,0.00022404700556641344,kuhn_poker,CFRPlus,-8.403654681845254
280,0.0004043763084734253,kuhn_poker,CFRPlus,-7.813164656922257
300,0.00043340090280588606,kuhn_poker,CFRPlus,-7.743847385786459
320,0.00038165568991119225,kuhn_poker,CFRPlus,-7.870991691115634
340,0.00029238609842943686,kuhn_poker,CFRPlus,-8.137435374209836
360,6.859900227840221e-05,kuhn_poker,CFRPlus,-9.587232567384817
380,0.0002559715303962484,kuhn_poker,CFRPlus,-8.270444329058588
400,0.0002542154932979601,kuhn_poker,CFRPlus,-8.277328251821718
420,0.00027983425809202656,kuhn_poker,CFRPlus,-8.181313065443561
440,0.0003292563417048866,kuhn_poker,CFRPlus,-8.018673956463697
460,0.0002984805937676638,kuhn_poker,CFRPlus,-8.11680563974866
480,0.0002235203998157964,kuhn_poker,CFRPlus,-8.40600787373229
500,0.00017269684974366428,kuhn_poker,CFRPlus,-8.663972814184358
520,0.00019547513574469377,kuhn_poker,CFRPlus,-8.540077369518874
540,0.00017339189497611596,kuhn_poker,CFRPlus,-8.659956236485835
560,0.00013496591366057853,kuhn_poker,CFRPlus,-8.910488302810288
580,9.876217580034874e-05,kuhn_poker,CFRPlus,-9.222795862539732
600,8.385169814262294e-05,kuhn_poker,CFRPlus,-9.38646081775197
620,8.254636688204142e-05,kuhn_poker,CFRPlus,-9.402150399686686
640,7.102024058197598e-05,kuhn_poker,CFRPlus,-9.552545642930768
660,6.443051807564215e-05,kuhn_poker,CFRPlus,-9.649923153938985
680,7.604684416570584e-05,kuhn_poker,CFRPlus,-9.484161036954891
700,9.972573905550619e-05,kuhn_poker,CFRPlus,-9.21308674926513
720,0.00011660351842937566,kuhn_poker,CFRPlus,-9.056731109294091
740,0.0001159763970330907,kuhn_poker,CFRPlus,-9.062123861414188
760,0.00010899670166580888,kuhn_poker,CFRPlus,-9.12419293613968
780,0.00012107503512751028,kuhn_poker,CFRPlus,-9.019100079544852
800,0.0001412144546918681,kuhn_poker,CFRPlus,-8.865230867805609
820,0.00016769216978945733,kuhn_poker,CFRPlus,-8.693380581999461
840,0.00017468224846506342,kuhn_poker,CFRPlus,-8.65254195752076
860,0.00016500350993897683,kuhn_poker,CFRPlus,-8.709543811932512
880,0.0001486489115108125,kuhn_poker,CFRPlus,-8.813923331044034
900,0.00011554607999769706,kuhn_poker,CFRPlus,-9.06584114654719
920,0.00011665543852198978,kuhn_poker,CFRPlus,-9.056285938020498
940,8.696339153702048e-05,kuhn_poker,CFRPlus,-9.350023314796154
960,2.8856364487683805e-05,kuhn_poker,CFRPlus,-10.453179983181242
980,4.048330157066515e-05,kuhn_poker,CFRPlus,-10.114620975770798
1000,8.736532252065499e-05,kuhn_poker,CFRPlus,-9.345412121534062
1020,0.00010817119245823403,kuhn_poker,CFRPlus,-9.131795470455373
1040,0.00014458300751590825,kuhn_poker,CFRPlus,-8.841656768866132
1060,0.00013482208923668026,kuhn_poker,CFRPlus,-8.911554506169804
1080,9.688790661949165e-05,kuhn_poker,CFRPlus,-9.241955849544482
1100,9.598748731065587e-05,kuhn_poker,CFRPlus,-9.251292715505501
1120,5.5018194316636126e-05,kuhn_poker,CFRPlus,-9.807846621678944
1140,4.495641198853928e-05,kuhn_poker,CFRPlus,-10.00981716008876
1160,7.794963293364376e-05,kuhn_poker,CFRPlus,-9.459447671469091
1180,0.00011518536778906685,kuhn_poker,CFRPlus,-9.068967833489568
1200,0.00011941709986987292,kuhn_poker,CFRPlus,-9.0328881522695
1220,9.610727158576582e-05,kuhn_poker,CFRPlus,-9.25004557798521
1240,8.163435833982713e-05,kuhn_poker,CFRPlus,-9.413260326528176
1260,2.7313068549056352e-05,kuhn_poker,CFRPlus,-10.508145268883702
1280,5.95924077222143e-05,kuhn_poker,CFRPlus,-9.727982379218581
1300,9.022821385776258e-05,kuhn_poker,CFRPlus,-9.313168387590318
1320,0.00011374924849769097,kuhn_poker,CFRPlus,-9.081514106768745
1340,9.388119637085413e-05,kuhn_poker,CFRPlus,-9.27348044344469
1360,7.121505261475924e-05,kuhn_poker,CFRPlus,-9.54980634876231
1380,2.3525020430958943e-05,kuhn_poker,CFRPlus,-10.657446004014613
1400,5.3446669804085856e-05,kuhn_poker,CFRPlus,-9.836826227315711
1420,9.852586437117394e-05,kuhn_poker,CFRPlus,-9.225191461806501
1440,0.00010405776050004256,kuhn_poker,CFRPlus,-9.17056442357104
1460,6.6379768053626e-05,kuhn_poker,CFRPlus,-9.62011824589931
1480,2.3525464744794666e-05,kuhn_poker,CFRPlus,-10.657427117330062
1500,4.9434274727672145e-05,kuhn_poker,CFRPlus,-9.914866553954274
1520,8.956436015913893e-05,kuhn_poker,CFRPlus,-9.320553083194339
1540,9.842870431012174e-05,kuhn_poker,CFRPlus,-9.226178085976576
1560,6.115716253074499e-05,kuhn_poker,CFRPlus,-9.702063572179378
1580,1.8975050481040423e-05,kuhn_poker,CFRPlus,-10.872385574288732
1600,5.2261577892009914e-05,kuhn_poker,CFRPlus,-9.859249105216055
1620,9.482453893000509e-05,kuhn_poker,CFRPlus,-9.263482332726415
1640,8.642270857600609e-05,kuhn_poker,CFRPlus,-9.356260085947401
